"HolderAddress","Quantity","PendingBalanceUpdate"
"0x27a1b27b2e8bfdd57a3049415dcf6a63ac11667f","2","No"
"0xfa3a9cf5e42d8abfb23151b4d53372a5aaef5e35","2","No"
"0x30b2f67dbab5d46ff4b3449aa1a325bc59cc568b","2","No"
"0x90774c177ab6e404c26d5b60f550da1e21dbfda2","2","No"
"0x940346ef1c275a5f5449a90830616fabce0a6bd4","2","No"
"0xbc0e7c2eee1ff1c61449fad2d11923a1c0097f2b","2","No"
"0xcbc25efbe3593396b4c4a6d9031daa31bf357f8d","2","No"
"0x73174521ff9cf87a846411312d59061b677cd5ab","2","No"
"0x6f4b751ccb1d3bb498e86f0373c29f6158b8e1d2","2","No"
"0x73f6b582ae51b210e66a92287bb0fc4e9feb0589","2","No"
"0x72a33abf2a959e06519004878843ec95dbbcefc7","2","No"
"0x626dd8ceb6be6121982d2eef2f772455d841047c","2","No"
"0x1b89ef6332227570f7abe7a80cd9ec02f784db9a","2","No"
"0x9520242d1be50ec9dc58a0f9e92d364d9012f4e2","2","No"
"0x62e7d7c99b276e9b7597149d44799f3b37e43039","2","No"
"0x019a1aefd79a51fe5b6b20dd8a4458cdc0a89646","2","No"
"0x03fdf7ef17e4daf3195058713e0bd5df55d7123f","2","No"
"0x8271ede9e5deff03d6853eb82f3a148316d09aaf","2","No"
"0xcfa4fc9b13e58c907425122c9dde2cfd6e6bb12a","2","No"
"0xdcff443d0b70884680549e35c6d2ed75789d90f4","2","No"
"0xe18067c9ef5985b1716b14311aa57a7de166ce43","2","No"
"0xee50c3c7b7cb0ea0aae889219121534f976e4974","2","No"
"0xf76a15b0a36c7a25106b1f24d2dd9113d754e426","2","No"
"0x11572694df850a0e0423a340212b1d5e02730a9e","2","No"
"0x997263683ce9263f50c6613ab5c9dfcbd82e3d53","2","No"
"0x16ad333d14dd99c0ff92f523d56ef4b76033c984","2","No"
"0xc636488d072a9d06d3082c2a5e964082f84f6dbd","2","No"
"0xb57b13b4fe511c27ea5a658e938bff7dd43f6c53","2","No"
"0xd4bcd29d2cdc055d2ef94a8e8b6e169b50989970","2","No"
"0x3f24ef8800ccb24006396cd1ac59a375ada7f943","2","No"
"0x99d5568b45bbaeb8c479eeb26a8880bd01e4abf5","2","No"
"0x5096f634f4268d749592a3569994966f8e093882","2","No"
"0x71c5e6bc022334c034c32e8c529924e2e2804511","2","No"
"0x64b55287e146ae091b7bcb749ba57382d34c1009","2","No"
"0xd45ad60eb8444529e52de6a8ec03d9769ee78149","2","No"
"0x1ec56fec60690d38b43517dac23eb2871b5adc1d","2","No"
"0xb333ce7353cc2cd32490966521f930e883c46927","2","No"
"0xd87e66b008296ac43c5ad8d816b193e355279918","2","No"
