Address,Points
0xe1c99a355791a0e8e2dc9c98c3ad4cc3a07d99f8,10
0xe1deaa1fd7d1aeda7ab9c65dab63dfddf528b354,1
0xe2b4a124b9047c594d09fb4d1501965b7e3f1265,1
0xe2ccaa82a3dacfc2ac30eb43c3f5368035d8083a,1
0xe2f311073f3677f486ce140df1e8c628424c953e,6
0xe32f5788e7e4425969a794a3ff72b25938c26225,10
0xe3332b39a53ba850286ceb1bf72cc818dfbebece,4
0xe35138abea358a8c65363b6b1e798846d8f63a7b,5
0xe35183f1eeff358d271e6818987b37ff1ce4df84,4
0xe3affffe5e1e175a00f04a9b70dd3860bb1fa2d3,10
0xe3d2e914668d61b628def244b8cee07186d61db1,6
0xe3d498ae2b337ada64ec5905931bad094e795c56,10
0xe3e34fa93575af41bef3476236e1a3cdb3f60b85,41
0xe3f6a7c196ba124a49a3b2798bb838236b87481e,10
0xe41a81cf496c971b562b5b99dccbde7c166abe6e,10
0xe41c29f420d590200b30cfc0e5e1504aaf58a668,1
0xe4263816aa50650106cf639f8b1f077a849f5e4a,5
0xe44ec3ae966a874a40aae7e973ed3071d59a6d55,12
0xe49d444b6e67be7bb97b3b9e268d401534a3bd3e,5
0xe4be764f8dbc9d1b9ec22331df40126b00d9f1b3,4
0xe4c140a67a3a95913a6e2fcfc6d6434d94c07641,4
0xe5051d7725f4d67193d578bc62bb80fa9cde1018,5
0xe533611c8cf37a8ef5ba1d329f58edb5228c9017,10
0xe5747bd825f591a9c5037c4e5eabddc94caebcdf,1
0xe582d68a7b933f5bc431416036fb1e0d4caaf761,6
0xe594469fde6ae29943a64f81d95c20f5f8eb2e04,4
0xe5a802314602d45ce8734df30701a45f7875759a,1
0xe606ff86b54fc5b5967ee17daea610d36a88617d,4
0xe6abd037b3e124d489ce673eecd7914b4cbf19ce,10
0xe6b5a31d8bb53d2c769864ac137fe25f4989f1fd,80
0xe70adf9ae4d5f68e80a8e2c5ea3b916dd49c6d87,16
0xe72a34aff3ebf66c321ab96438e232526c648531,10
0xe76be9c1e10910d6bc6b63d8031729747910c2f6,10
0xe775a0066862903f528fb3b6c5464127791779be,4
0xe77a6319fdc1456e5def674fbc7d77e72b9efcc9,6
0xe78d39dac7b012823f7916f9efb13f4dffc870ee,11
0xe792c449a6b03ba35abe680f491bb67f7488c428,5
0xe80efd4ba1e683dcb681715eefdfa741b99828e8,35
0xe83e4b07281c03fda4511497f89cf446cca113c6,5
0xe85d85ae5e83cd4e752079f166a4f583eec2f849,17
0xe8709dbfaa2c9a4293c1657ab570a9850ff0552d,1
0xe87bf5824fcf1a219ae6904f0b42ca6f0f1bde75,1
0xe888e0afd9fda547a52d4f204c42fd440880c3e8,4
0xe8bd730e6f69d064194313480a4ad95dbf7f3e58,24
0xe8dfc3c135e70308813d6060700215a62c40abcf,5
0xe8fc96fcc81a505e19db8566e6099d8bdee188ca,1
0xe9207ebdf940d3fa322e43afd8cf8fa3e9fd0beb,10
0xe930779472c04dd97af5b8b83d9ec95abda38dce,6
0xe93521bff2e46909b464f5d0c39cf9f9b2bc3673,5
0xe95efdbf9c852375cf522419b3265d52cb0d0304,6
0xe968fb773e54f77350a427b057fdb44e6592e338,10
0xe99848ea3b2ec9e891d572d151e587ee2897051a,39
0xe9b2bf98ee24468384cffdefe1cb0c06de708c0b,6
0xe9b79b29ad7a2a438fa4729d08ed206f0a42f91f,1
0xea0e39551c03e12b63766591f93b54ce99cb0a72,1
0xea49a70ee591887cae76ef91ff5f722eb663a2de,5
0xea56b8a92906a16a0781a0cae52b473c41b9903c,25
0xea5b4521334fc4916ce46b34478c6ba4b660dcb4,9
0xeac55006d0a903980915247a2fcdb2f2a506e401,1
0xeacedf6ccbbc081854531c7784f65af8dd909c0c,10
0xeaff724ab3e787cdab7af7efbfcea1048a8c8b15,5
0xeb29839d4ccc9cff0ceac3fc195f91b141ece662,1
0xeb69059c7078d16762d8b353cf486371f3ddba1e,5
0xeb6cc89475a1dc56138f604bde453e8b92dab4bf,17
0xeb788c3fcd60df7687ce55bb20bbcb5238c72133,2
0xebb715a00fee6d45c3e2220244d560059c6334c2,1
0xebe31c601808e9c22221693d54fb9e48c399315b,10
0xec1e924ca5b291f5f2fb11e082c24bc52551c7b7,10
0xec2d212edfe80bf6a287df400ef87ffb59a9283b,1
0xec37ede97780d93c5a92b8fc7c04aa6710cff833,1
0xec6ba66a6d19fc4b6e123fbdba59e310d6d767e0,15
0xec9cda50cfac87b16a777e758b24a3179c5146ed,4
0xecc499de521ee7fae406c597e91c4c54384c44e6,10
0xeccaddc77268db5091e9201a3a77a950c6ea6fb0,6
0xed1fc097b5b9b007d40502e08aa0cddf477aaeaa,11
0xed3a8d843d2ae1dda5db8e898d8ca68c2f537ed7,6
0xed50a6832710186dc58e613c6c5930e477904349,10
0xed9c1e5658f2c5ec29b5346f0b651d0c3dc26cb8,4
0xedd0c77314f07fca414b549156a0d9c915b096e9,10
0xede1fc4dca17cd9c9852f3dcdef09d08867e00fd,1
0xedff342575106896e65cb2d2c5a5d41db3524f28,5
0xee730a25ca18b1ba36f5992ba50e562b70391954,6
0xee78db02e0302426c5086e63dbeb1c16d8b88b17,5
0xee8f2afe7a682b9874cd2c55010f5d785b4d6e42,1
0xef24cae28d24160858ab749c2e51d5fbe6317395,6
0xef6620b6cefead291cc461c138cfe25b812e5e48,1
0xef6ee1ece8664605493e69de51f490c096beeaa7,25
0xefab75b7b199bf8512e2d5b379374cb94dfdba47,1
0xefe20ed19f4de87d68d19ec9a935bcb29b88a83c,6
0xf038144e1ff8534df404eb78c9466189e9a062f5,10
0xf05e75e42272ec60ba6157d647924fd2de7a9495,1
0xf0ad13b730859bd3335a2c80cb95fa6d03725968,5
0xf0be20bfddb9a1a3d0bbc7b13ad6d9955996ae88,10
0xf0e671bc5f6b7c96fa2c32a5aae25600ff31d756,4
0xf122eba5ea71dfa018ba2c55dad05d2aabc09d2e,12
0xf12aaba9fd1ee0ef5908b79478b08f85415d0479,5
0xf15a780336068b58997bfd4640f008349c27636c,20
0xf1855aa2700349958a9cc27bd9262c444d8d4999,15
0xf19df0e4c4babee6960713eb175dec48804a4865,3
0xf1c68bae103be7b4566599d828697c16be4021b5,15
0xf1e401b0a7fc9bd313f2c67a491e11bb66216ec2,5
0xf21abb3cd8a9bf89d1240bdefa2ab43dfefd18e5,24
0xf26eed08800ea40652a48e0fc6ae63abc246dedf,4
0xf2717fd2172c959e4575d79d92c255507becef4d,10
0xf272db9757a605e190be44f9d72eef0e35d3944a,1
0xf279152ca88c2e6620f85c59df6fcde9d43ce386,10
0xf2bf588d0d682812db2bdd5e5ad1f19e027e1948,4
0xf2d011008eb6d0574180d6a39d84bba230f554b9,17
0xf2dcbf262cbb13558cf6993213421f1b8c6321e1,5
0xf2e879910a49fa752c229ca0f6c6cc47cfcd7a7e,5
0xf324a3a4c3f6b7fa498d49f663e3f9adb58a8064,3
0xf36700ff798394c4a58fe861a4661f5489d90735,1
0xf389dd1f828525b449d63d14157f2d3a25ee0a41,32
0xf3a711b63e5f2610a850ed3294e21efd56afab34,4
0xf3bf9ddba413825e5ddf92d15b09c2abd8d190dd,20
0xf401a7c5469b54eaf88597b92c53a0ece91cc398,10
0xf412716874ddcd23d81e2d94048e48c0ad965522,25
0xf4249ba2c4c24b306bef37f69faec63afed61afc,5
0xf462efcfd9b2d204cb9984f0aefcb172e81e08e6,10
0xf4a80265ba868e5a62395ddcd6bfa8f0b721742b,6
0xf4b3727b3ec2902e3d225ffe795694aa0b6737e0,5
0xf4c1b69a65f3fdbafcae0786c5fb02dad3e0f353,33
0xf50b5bda78cc8def560b0c89b903c26fd7be8965,1
0xf57d4b3c1304ee65e9d51b2eeaebe8cc307b0f22,5
0xf58fe388d53e9542f0bddff2d1578b13675228fd,4
0xf59a54af89acf62c83e3f256bb382a8910ff162d,1
0xf5d72c32ed0f33f2d4f8fa8c5aee64e0a1d494d9,3
0xf5fb97fa762adf0f12d2b4a990e69924399dcf3d,1
0xf627347ec940f1da5fac192222e88ccac97e5950,10
0xf656245770d82368c5f6b6a9c2f0e0d7997dbd85,9
0xf673588e1b3280e87e98e7feeb85fdb27943853a,4
0xf6974c2854e03bc4498cc54c60fb0d09fd9dbb99,5
0xf6dc93c168482ae5a3058b88d71e903ab3dd4e03,1
0xf701e2f078f863efd2e2bd0d6c4d4fbb53d90485,15
0xf715bcf1ce321dc232136f3ef0141e674314c3b5,1
0xf7fc65b17988018c6bd3deca178f626359249383,11
0xf83c840e925fb5ef0e124c20bb5194fe4f227d42,5
0xf84e763d332e116860315d351f5c2863fa000ae8,5
0xf870f34b821754105708dc202eb918d7aed1dee8,1
0xf88e8857cd5ba7a3762f71acb12781ddd412d0e2,6
0xf8d307bc22158c8b1852881da9a7dbd97dfd7df3,49
0xf90581ad06ee7ed5117776cf434994b81a6fd2fc,6
0xf917abb04361e6717d34182996fe56cc97f91d44,10
0xf97feaa6b931c75fa3c94c6c1caca090ea36b258,5
0xf9899ef270ced66b9f9ddb7a0dc9d000dd8d5c8f,5
0xf997e6d514b17d882a3fa9efb7b5e6d7b1f2a332,16
0xf998f1b91483e77cc31e68820f8c85f900e8677b,5
0xf99f3a81220737206ddbc8b633dd8e8d972929bf,10
0xfa3c26c27db82e2cde32d8fe7f2ae1ad2227cb68,3
0xfa731c3f64bf97f528292b137faf0abb14da3b42,10
0xfa9be7dfc53c654cf4f2613ac6e8a50ba7eb172b,10
0xfb2023785af2e25fd58079639af320c40dc6d205,5
0xfb408fa20c6f6da099a7492107bc3531911896e3,1
0xfb4d5aafee790296d1e35398d8e1e2259c2733b0,3
0xfb780ba2555d96906b224345304240ad31017810,5
0xfbf580064d5583f44d528bfe9e0834d5dce96da6,10
0xfc1a162cad8edb2ca1649340177429d7342e7531,5
0xfc380f45059575cf9943f5bc730ef3944ac0ad6d,1
0xfc6c696cb8e635df54a2fa21ba8adf94ec45f961,6
0xfc9b404b198c7d35110903a5570299cd642999ff,22
0xfcc5067f06bdba16e1b696d0fbb16cd15e6f1f50,6
0xfcfc993e6cb24cb47707ec9710b43365078282e1,5
0xfd039015e6f6cf6a2805de5564c32f65ea65d8a2,10
0xfd22d7e280e76793d9537bd8c4773b1ed4217c70,4
0xfd3647dd4e3c288bf44ce2fb8f9bd81a7e980b98,8
0xfd3aed9afa6e07367bf18bf9d6543d110fb9c849,5
0xfdc46fbdd8af50d9bf7536bf44ce8560e423352c,15
0xfdd440fccaeef8244b146c6c3d67e508041d0509,6
0xfe222247735b3c7ef099ba761f9477450f5256fe,16
0xfe67648a6b97751d7931e73b74a5b65917bdb06a,10
0xfe9504b81b26dbd6b6fbf3ffc13983f10ec19ce5,3
0xff2474a02f5d5d009ee00406463aeb6f2ca8b33d,3
0xff25e66c3b230569d791fe24d748934418926ce8,3
0xff3885ef026edc8609037b0f3cdade548e302624,25
0xff46a3814129151da3042ace72aa0da8776502a2,3
0xff68d86d0f5b6458e8fd77e1e9f045ae8790d53c,1
0xff794ff176dde7640064983d8f2b942b12a4ab7d,10
0xff865c4822f25156ff48e88c86ee7c4d0f3a6e4b,6
0xff98452865255378c71be2a595e457f307023ed4,6
0xfffaa742a7258c6b5f917577c928bb72ca9db7dd,7
