Address,VoteCount
0x3983083d7fa05f66b175f282ffd83e0d861c777a,14
0x3a3166bc6dd8204746aa29ab62820edc28ee2ba1,1
0x3a409eff50a47aeef294e3f0bb3874490dd99abc,20
0x3a5c30ceda833f5e40aa7676b6a7e6bd956cca89,2
0x3a6b675e791ef91315eed323f1fba17a4bfa9a1a,3
0x3a6de3d2eea38c6d806ca7a0924d80c85994ce16,10
0x3a9c7db0cb65e9318aa082d5ea83e327ab9fcd76,2
0x3ba21b6477f48273f41d241aa3722ffb9e07e247,1
0x3ba6eb0e4327b96ade6d4f3b578724208a590cef,3
0x3c0e0044e8d91ad28aa4fcae435ae0f1a2deb4ff,12
0x3c4600143b354889b7320d783c1da1dc2eed353f,2
0x3cb938f4ad4478f2b1c0545bae3546753c3c477c,8
0x3cbbc3361a54bb099743941cd00ec8b15ece3756,1
0x3cf0a8b89ccc10f7436293cd8681e657e7d13256,3
0x3d3be777790ba9f279a188c3f249f0b6f94880cd,1
0x3d4cb719da1c1e7604c5b41dd2ed4f9ecebde059,3
0x3d5a107f7a5bcec8734c49ed54d41bc6f93eb97f,177
0x3d63ac7004ba437d0b1a643999543ff29a754afc,89
0x3dd38521ddd6c73d2652d013f4aac691d8f50bb9,1
0x3ddc7d25c7a1dc381443e491bbf1caa8928a05b0,82
0x3df10334531a3c86590245e12be0104dd3459159,1
0x3e021c612b12b4c2b8a37b3a1b704fdeb302bbc2,4
0x3e2e9e35211159e6d67c53153eb35b59db874dc8,6
0x3e74e8439ecac7d4fd5c3a5ff20f6898ccc273be,8
0x3ec6732676db7996c1b34e64b0503f941025cb63,5
0x3eefca588c985b096f793fabf14bb395a475a330,1
0x3f6364f662b0127a3430bb9a9fc16b602da9a188,5
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,58
0x3fe864cc21d9ee2906e38a4caa07d47fbcc00fa6,1
0x402ac8c9f973f68f1833348f4d7365697067e888,12
0x4060a97fe2ac24d912472aea5d1c063779360fef,3
0x40f92fe8e16ee804960a1a53d5a4aae0e9a3337b,13
0x41339d9825963515e5705df8d3b0ea98105ebb1c,2
0x41621f1e20023d6ec83ae3bf2d8a1703cde2968e,1
0x429c24e7a2b63c701b5be8a72bbb14892248b6f0,2
0x429e86c059bce8f5b0399ddc1a2acf090b0d67fa,14
0x42e6dd8d517abb3e4f6611ca53a8d1243c183fb0,79
0x43c18040ee119b70410f96ff8d7491de1bf2c44d,1
0x43dc3047c6fd08ea633570a58feeb7e55ce54012,1
0x44043c1e33c76b34c67d09a2fb964c0eefbae6b7,1
0x44087c57add67bf4672dd6702869dcf4b97ad850,2
0x442dec59ed911f4b944b1c405f6566b8daab44af,2
0x447d1ce77ca4e7e3bb49d9987a9958b82ddc5abc,13
0x44a67d41ff717887802789f06882a98291828e48,2
0x4562d5d9b61f78079a19b435f4a4b684fc711fe9,6
0x458075b1aaa3a9e24503786091090547116b5f81,48
0x45bc852b0ddb1fcc9d6c1dab4038f0b2dfdafd99,24
0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,2
0x45fc280f198ccd87aa4ec670651f3fbca04b11cb,19
0x45fc84d8fb0154ca4b7157ab5830003df7c11c19,4
0x46018e2dc844757f26ab5efdf6970496511c839b,3
0x464e2d344db82aaa9d35d564a22f35776cbfb2d8,2
0x46b47f3f4581722ba9a4d2e1d13f4490ab54339a,8
0x46d7acad8cd02d1e6497cf0d6283bda45cc31892,5
0x46fdcd5f6aea127e875a797e4d76342ce8a6bbdf,2
